,Unnamed: 0.1,Unnamed: 0,title,tmdbid,rank,release_date,runtime,summary,genres,production,country,director,starring,poster_path,study_level
714,714,2273,Romeo Must Die,2085,6.249,2000-03-22,115,"Two warring gang families (one African-American, the other Chinese) maneuver for bragging rights to the Oakland, California, docks. Hang Sing and Trish O'Day uncover a trail of deceit that leaves most of the warring factions dead … or worse!","Action, Crime, Thriller",Silver Pictures,United States of America,Andrzej Bartkowiak,"Derek Lowe, Jessica J. Immanuel, Jon Kit Lee, D.B. Woodside, Kendall Saunders, Larry Lam, Anthony Anderson, Delroy Lindo, Taayla Markell, Isaiah Washington, Edoardo Ballerini, Grace Park, Aaliyah, Ronin Wong, Colin Foo, Matthew Harrison, Henry O, Terry Chen, Gaston Morrison, Kandyse McClure, Jet Li, Russell Wong, Françoise Yip, Jennifer Wong, DMX",/aLjBcVUfw3eT5csKi28pvs0V8he.jpg,B2
715,715,2277,Atomic Blonde,341013,6.4,2017-07-26,115,An undercover MI6 agent is sent to Berlin during the Cold War to investigate the murder of a fellow agent and recover a missing list of double agents.,"Action, Adventure, Thriller",Focus Features,Germany,David Leitch,"Roland Møller, Barbara Sukowa, Til Schweiger, Bill Skarsgård, Sara Natasa Szonda, Daniel Hargrave, Attila Árpa, Greg Rementer, Declan Hannigan, Martin Angerbauer, Daniel Bernhardt, James McAvoy, Sofia Boutella, Eddie Marsan, James Faulkner, Toby Jones, Lili Gesler, Balázs Lengyel, Charlize Theron, Sam Hargrave, John Goodman, Attila Hasznosi, Cale Schultz, Balázs Veres, Jóhannes Haukur Jóhannesson",/vCmMRNbDlCno6ra91ruXp5rtsUC.jpg,B2
716,716,2278,Swordfish,9705,6.2,2001-06-08,99,"Rogue agent Gabriel Shear is determined to get his mitts on $9 billion stashed in a secret Drug Enforcement Administration account. He wants the cash to fight terrorism, but lacks the computer skills necessary to hack into the government mainframe. Enter Stanley Jobson, a n'er-do-well encryption expert who can log into anything.","Action, Crime, Thriller",Village Roadshow Pictures,Australia,Dominic Sena,"Leo Lee, Denney Pierce, Angelo Pagán, Craig Braun, Ryan Wulff, Jason Christopher, Debbie Entin, Tom Morris, William Mapother, Richard Householder, Marina Black, Dana Hee, Ann Travolta, Sam Travolta, Carmen Argenziano, Tait Ruppert, Michael Arias, Chic Daniel, Mark Soper, Natalia Sokolova, Joey Box, Anika Poitier, Nick Loren, Astrid Veillon, Brenda Eimers, John Travolta, Drea de Matteo, Halle Berry, Craig Lally, Ilia Volok, Debbie Evans, Hugh Jackman, Dean Rader Duval, Tim DeKay, Jeff Ramsey, Kerry Kletter, Don Cheadle, Laura Lane, Sam Shepard, Margaret Travolta, Timothy Omundson, Tim Storms, Mark Riccardi, Vinnie Jones, Rudolf Martin, Zach Grenier, Rusty McClennon, Scott Burkholder, Jonathan Fraser, Shawn Woods, Kirk B.R. Woller, Jonathan Pessin, Camryn Grimes",/mM6h4jMqC4q5IaFgBIGKQDLnRU.jpg,B2
717,717,2283,Fair Game,38363,6.5,2010-05-20,108,"A devoted wife and mother leads a secret life as a CIA agent until her husband’s article exposes a scandal, putting her identity and loved ones at risk. As her world crumbles, she must navigate the fallout of her double life.","Drama, Thriller",River Road Entertainment,United States of America,Doug Liman,"Sunil Malhotra, Geoffrey Cantor, Donna Placido, Ben Mac Brown, Liraz Charhi, Naomi Watts, Maysa Abdel Sattar, Byron Utley, Kevin Makely, Anastasia Barzee, Satu Runa, Kent Sladyk, Stephanie Chai, James Moye, Anand Tiwari, Mohamed Abdel Fatah, Rashmi Rao, Judith Resnik, Sean Mahon, Michael Goodwin, David Ilku, James Rutledge, Noah Emmerich, David Warshofsky, Polly Holliday, Brooke Smith, James Joseph O'Neil, Brian McCormack, Ashley Gerasimovich, Kristoffer Ryan Winters, Kaipo Schwab, Rebekah Paltrow Neumann, Vanessa Chong, Sean Penn, Tom McCarthy, Louis Ozawa, David Denman, Remy Auberjonois, Tricia Munford, Chet Grissom, Satya Bhabha, Michael Kelly, Jane Lee, Bill Walters, Deidre Goodwin, Norbert Leo Butz, Quinn Broggy, Judy Maier, David Andrews, Mohammad Al Sawalqa, Michelle E. Mancini, Sonya Davison, Adam LeFevre, Nassar, Tim Griffin, Kola Ogundiran, Jenny Maguire, Iris Bahr, Ghazil, Khaled El Nabawy, Ty Burrell, Danni Lang, Angela Lewis, Sam Shepard, Rebecca Rigg, Harry L. Seddon, Nabil Koni, Jessica Hecht, Barbara Grace Romano, Mousa Al Satari, Nicholas Sadler, Sanousi Sesay, Rafat Basel, Bruce McGill",/tX2cafjaDnEOi50xnUIloAc2fp2.jpg,C1
718,718,2285,The Double,146015,6.5,2014-04-03,93,An awkward office drone becomes increasingly unhinged after a charismatic and confident look-alike takes a job at his workplace and seduces the woman he desires.,"Thriller, Drama",Alcove Entertainment,United Kingdom,Richard Ayoade,"Natalia Warner, Jeanie Gold, Cathy Moriarty, Dirk Van Der Gert, Daniel Chapple, Steve Saunders, Kierston Wareing, Phyllis Somerville, Lloyd Woolf, Chris Morris, Morrison Thomas, Rade Šerbedžija, Sally Hawkins, Stuart Silver, Liam Bewley, Lydia Fox, Wallace Shawn, James Fox, Jesse Eisenberg, Craig Roberts, Mia Wasikowska, Martin Crossingham, Tony Rohr, Andrew Gruen, Chris O'Dowd, Joanna Finata, Kim Noble, Jon Korkes, J. Mascis, Karima Riachy, Gemma Chan, Nathalie Cox, Catherine Delaloye, Paddy Considine, Susan Blommaert, Danny, Tim Key, Lukas DiSparrow, Bruce Byron, Donal Cox, Gabrielle Downey, Kobna Holdbrook-Smith, Noah Taylor, Yasmin Paige",/2n1jTbtdyJtjx5GgJzvvgclznUC.jpg,C1
719,719,2286,Happy Death Day,440021,6.645,2017-10-12,97,"Caught in a bizarre and terrifying time warp, college student Tree finds herself repeatedly reliving the day of her murder, ultimately realizing that she must identify the killer and the reason for her death before her chances of survival run out.","Comedy, Horror, Mystery",Vesuvius Productions,United States of America,Christopher Landon,"Tenea Intriago, Israel Broussard, Ramsey Anderson, Blaine Kern III, Billy Slaughter, Charles Aitken, Donna DuPlantier, Jessica Rothe, Tran Tran, Ruby Modine, Missy Yager, Caleb Spillyards, GiGi Erneta, Rachel Black, Cariella Smith, Brady Lewis, Laura Clifton, Phi Vu, Jimmy Gonzales, Rob Mello, Dane Rhodes, Rachel Matthews, Jason Bayle",/cTaEIUYTt52ooq9quVbAQ7NpGwo.jpg,B2
720,720,2290,A Nightmare on Elm Street 4: The Dream Master,10131,5.9,1988-08-19,93,"Freddy Krueger is resurrected from his apparent demise, and rapidly tracks down and kills the remainder of the Elm Street kids. However, Kristen, who can draw others into her dreams, wills her special ability to her new friend, Alice.","Horror, Thriller",New Line Cinema,United Kingdom,Renny Harlin,"Linnea Quigley, Kisha Brackel, Andras Jones, Hope Marie Carlton, Jody Montana, John Beckman, Renny Harlin, Rodney Eastman, Mickey Yablans, Lisa Wilcox, Joanna Lipari, Jacquelyn Masche, Duane Davis, Danny Hassel, Wanda Bursey, Cheryl Richardson, Kristen Clayton, Richard Garrison, Toy Newkirk, Nicholas Mele, Jeff Levine, Ken Sagoes, Tuesday Knight, Robert Shaye, Joie Magidow, Robert Englund, Brooke Bundy, Pat O'Neal, Brooke Theiss",/boStYG7jKdoIZTduiOOsUVknD13.jpg,C1
721,721,2293,Happiness,10683,7.5,1998-10-11,139,"The lives of several individuals intertwine as they go about their lives in their own unique ways, engaging in acts which society as a whole might find disturbing in a desperate search for human connection.","Comedy, Drama",Good Machine,United States of America,Todd Solondz,"Allison Furman, Dylan Baker, Jon Lovitz, Eric Marcus, Gerry Becker, Dan Moran, Louise Lasser, Camryn Manheim, Jared Harris, Bina Sharif, Anne Bobby, Lara Flynn Boyle, Ann Harada, Matt Malloy, José Rabelo, Arthur J. Nascarella, Marla Maples, Socorro Santiago, Rufus Read, Evan Silverberg, Cynthia Stevenson, Douglas McGrath, Todd Solondz, Diane Tyler, Philip Seymour Hoffman, Elizabeth Ashley, Justin Elvin, Wai Ching Ho, Joe Lisi, Lila Glantzman-Leib, Marina Gayzidorskaya, Eytan Mirsky, Johann Carlo, Ben Gazzara, Jane Adams, Dan Tedlie, Olga Stepanova, Tsepo Mokone, Molly Shannon, Hope Pomerance, Lisa Louise Langford",/rYfUcEV88Z3gENrfYTE6i8yBkDr.jpg,B1
722,722,2294,Bad Santa,10147,6.5,2003-11-26,92,A miserable conman and his partner pose as Santa and his Little Helper to rob department stores on Christmas Eve. But they run into problems when the conman befriends a troubled kid.,"Drama, Comedy, Crime",Dimension Films,United States of America,Terry Zwigoff,"Ethan Phillips, Briana Norton, Cody Strauch, Curtis Taylor, Natsuko Ohama, Hallie Singleton, Renna Bartlett, Lauren Graham, Joey Saravia, Christine Pichardo, Brett Kelly, Joe Bucaro III, Tom McGowan, Marshall Dvorin, Ajay Naidu, Matt Walsh, John Bunnell, Lisa Ross, Alexandra Korhan, Kerry Rossall, Ryan Pinkston, Bryan Callen, Max Van Ville, Billy Gardell, Grace Calderon, Bucky Dominick, John Ritter, Hayden Bromberg, Dave Adams, Alex Borstein, Tony Cox, Georgia Eskew, Bernie Mac, Octavia Spencer, Cloris Leachman, Billy Bob Thornton, Lauren Tom, Dylan Charles, Dylan Cash, Harrison Bieker, Lorna Scott",/rfClLIyeHqpMofmrPY8DaLe4z9x.jpg,B2
723,723,2295,G.I. Jane,4421,6.5,1997-08-19,125,"In response to political pressure from Senator Lillian DeHaven, the U.S. Navy begins a program that would allow for the eventual integration of women into its combat services. The program begins with a single trial candidate, Lieutenant Jordan O'Neil, who is chosen specifically for her femininity. O'Neil enters the grueling Navy SEAL training program under the command of Master Chief John James Urgayle, who unfairly pushes O'Neil until her determination wins his respect.","Action, Drama",Caravan Pictures,United Kingdom,Ridley Scott,"Chris Soule, Stephen Ramsey, Gregg Bello, Billy Dowd, Dani Englander, Jesse G. Martin, Stephen Mendillo, Demi Moore, Jason Beghe, Scott Helvenston, Dimitri Diatchenko, David Bruce, Steve Gonzales, Thomas Reid, Josh Hopkins, Daniel von Bargen, Kent Lindsey, David Vadim, Irene Ziegler, Michael Wayne Thomas, Neal Jones, Hashem Shaalan, Diandra Newlin, Susan Aston, David Overton, Ted Sutton, Wyatt Werneth, Jack Gwaltney, Gary Wheeler, Arthur Max, Phil Neilson, Angel David, Harry Humphries, Duffy Gaver, David Warshofsky, Boyd Kestner, Rhonda Overby, John Michael Higgins, Mel Mede, John Seitz, Jim Pearson, Raymond H. Johnson, Bob Moore, Dan DePaola, Michael Currie, Viggo Mortensen, Donn Swaby, Lucinda Jenney, Rocky Essex, Morris Chestnut, Scott Wilson, Rick Cramer, Daniel Link, Jim Caviezel, Joseph Makkar, Anne Bancroft, Kevin Gage, Rodney J. Hobbs",/6yBgZJYqaR4XkxwjsB9tS4GK1ZN.jpg,B2
724,724,2296,Breakfast at Tiffany's,164,7.666,1961-10-06,115,"Holly Golightly is an eccentric New York City playgirl determined to marry a Brazilian millionaire. But when young writer Paul Varjak moves into her apartment building, her past threatens to get in their way.","Comedy, Romance, Drama",Paramount Pictures,United States of America,Blake Edwards,"John Perri, Roydon Clark, Florine Carlan, Annabella Soong, Arthur Berkeley, Thayer Burton, Miriam Nelson, Paul Lees, Fay McKenzie, Joe Gray, Tom Curtis, Beverly Powers, Elvia Allman, Martin Balsam, Sue Casey, Dorothy Whitney, Bill Neff, Harold Miller, Joyce Meadows, Helen Spring, Henry Barnard, Willie Bloom, Charles Sherlock, Mel Leonard, Dick Crockett, Peggy Patten, Wilson Wood, Mary LeBow, Joseph Glick, Nino Tempo, Glen Vernon, Sam Harris, Frank Kreig, Kate Murtagh, Michael Zaslow, Mike Mahoney, Joe Scott, Janet Banzet, Nicky Blair, Chuck Niles, George Peppard, Al Avalon, Buddy Ebsen, Henry Beckman, Stanley Adams, Tommy Farrell, Jim Michael, Joan Staley, Leatrice Leigh, Linda Wong, Marian Collier, Barbara Kelley, Towyna Thomas, John McGiver, Alan Reed, Christine Corbin, Joseph J. Greene, Leota Lorraine, Hollis Morrison, Audrey Hepburn, Gil Lamb, Hanna Landy, Kip King, Richard Wyler, James Lanphier, Robert Patten, Patricia Neal, Michael Quinlivan, Frank Marth, William Benegal Rau, Bill Bradley, Pete Kellett, Tony Regan, William Meader, Don Anderson, James Field, Claude Stroud, George Fields, José Luis de Vilallonga, Danny Truppi, Mickey Rooney, Mel Blanc",/79xm4gXw4l7A5D0XukUOJRocFYQ.jpg,B1
725,725,2299,Resident Evil,1576,6.637,2002-03-15,100,"When a virus leaks from a top-secret facility, turning all resident researchers into ravenous zombies and their lab animals into mutated hounds from hell, the government sends in an elite military task force to contain the outbreak.","Horror, Action, Science Fiction",Impact Pictures,Canada,Paul W. S. Anderson,"Heike Makatsch, Joseph May, Torsten Jerabek, Michelle Rodriguez, Fiona Glascott, Ryan McCluskey, Michaela Dicker, Jason Isaacs, Colin Salmon, Indra Ové, Pasquale Aleardi, Stephen Billington, Liz May Brice, Eric Mabius, Oscar Pearce, Robert Tannion, Marc Logan-Black, James Purefoy, Jaymes Butler, Milla Jovovich, Martin Crewes, Anna Bolt",/yiMtTyknjbyudzUluQigjaxVtQF.jpg,C1
726,726,2302,The Sandlot,11528,7.5,1993-04-07,101,"During a summer of friendship and adventure, one boy becomes a part of the gang, nine boys become a team and their leader becomes a legend by confronting the terrifying mystery beyond the right field wall.","Family, Comedy",Island World,United States of America,David Mickey Evans,"Denis Leary, Shane Obedzinski, Eddie Matthews, Karl Simmons, Robert Apisa, Mike Vitar, David Mickey Evans, Shane LaVar Smith, Tom Guiry, Keith Campbell, Dennis Williams, Cynthia Windham, Tim Page, Tyson Jones, Maury Wills, Brandon Quintin Adams, Arliss Howard, Chauncey Leopardi, Marley Shelton, Robbie T. Robinson, Grant Gelt, Art LaFleur, James Earl Jones, Pablo P. Vitar, Herb Muller, Patrick Renna, Wil Horneff, Victor DiMattia, Charles Fick, Karen Allen, Daniel Zacapa, Marty York",/7PYqz0viEuW8qTvuGinUMjDWMnj.jpg,A2
727,727,2303,The Talented Mr. Ripley,1213,7.2,1999-12-25,140,"Tom Ripley is a calculating young man who believes it's better to be a fake somebody than a real nobody. Opportunity knocks in the form of a wealthy U.S. shipbuilder who hires Tom to travel to Italy to bring back his playboy son, Dickie. Ripley worms his way into the idyllic lives of Dickie and his girlfriend, plunging into a daring scheme of duplicity, lies and murder.","Thriller, Crime, Drama",Mirage Enterprises,United States of America,Anthony Minghella,"Larry Kaplan, Fiorello, Onofrio Mancuso, Sergio Rubini, Giuseppe Fiorello, Roberto Valentini, Gwyneth Paltrow, Cate Blanchett, Clark Tracey, Pierpaolo Lovino, Massimo Reale, Carlo Negroni, Roberto Di Palma, Caterina Deregibus, Silvana Bosi, Nicola Pannelli, Gianfranco Barra, Ludovica Tinghi, Alessandra Vanzi, Alessandro Fabrizi, Anna Longhi, Ivano Marescotti, Matt Damon, James Rebhorn, Byron Wallen, Philip Baker Hall, Francesco Bovino, Stefano Canettieri, Manuel Ruffini, Rosario Giuliuni, Philip Seymour Hoffman, Paolo Calabresi, Stefania Rocca, Marco Quaglia, Marco Rossi, Dominic Fumusa, Jean Toussaint, Gretchen Egolf, Dario Bergesio, Antonio Prester, Joseph Lepore, Claire Hardwick, Geoff Gascoyne, Bernardo Sassetti, Simone Empler, Jack Davenport, Brian Tarantina, Emanuele Carucci Viterbi, Gianluca Secci, Jack Willis, Frederick Alexander Bosche, Perico Sambeat, Pete King, Lorenzo Mancuso, Lisa Eichhorn, Marco Foti, Eddy Palerno, Celia Weston, Gene Calderazzo, Renato Scarpa, Guy Barker, Pietro Ragusa, Deirdre Lovejoy, Jude Law",/6ojHgqtIR41O2qLKa7LFUVj0cZa.jpg,C1
728,728,2305,The Naked Gun 2½: The Smell of Fear,37137,6.785,1991-06-28,85,"Bumbling lieutenant Frank Drebin is out to foil the big boys in the energy industry, who intend to suppress technology that will put them out of business.","Comedy, Crime",Paramount Pictures,United States of America,David Zucker,"D.D. Howard, William Woodson, Tim O'Connor, Gina Mastrogiacomo, Gokul, Carlos Betancourt, Margery Jane Ross, Jennifer Kretchmer, Ryan Harrison, Peter Van Norden, Larry McCormick, Don Pugsley, Mel Tormé, Gino Salomone, Gail Neely, Richard Griffiths, Christopher J. Keene, Tom McGreevey, James Gilstrap, Raynor Scheine, O.J. Simpson, Ron Rosenblatt, Priscilla Presley, Wendy Hogan, Jose Gonzales-Gonzales, Cliff Bemis, Margarito Mendoza, Alex Zimmerman, Bob Reitman, David Zucker, Sally Rosenblatt, Lloyd Bochner, Jacqueline Brookes, Ed Williams, John Roarke, Anthony James, Zsa Zsa Gabor, Robert J. Elisberg, Leslie Maier, Bernardo Márquez, Jeff Wright, Al Fann, Lee Terri, Susan Breslau, Colleen Fitzpatrick, Robert LoCash, Lewis Friedman, Robert Goulet, Claude Jay McLin, Gene Mueller, George Kennedy, Charlotte Zucker, Jan Campbell, Burton Zucker, Bill Chemerka, ""Weird Al"" Yankovic, Mindy Newborn, John Fleck, Alexander Folk, Leslie Nielsen, John Stevens, Robert K. Weiss, Ken Kerman, Peter Mark Richman, Manny Perry, C. Lindsay Workman",/v9niLQWVzVPB1cP1ThNdEaLZG1Q.jpg,B1
729,729,2307,Looper,59967,6.9,2012-09-26,118,"In the year 2044, time travel has not yet been invented but in 30 years it will have been. When the mob wants to get rid of someone, they will send their target into the past where a looper, a hired gun, like Joe is waiting to mop up. Joe is getting rich and life is good until the day the mob decides to close the loop, sending back Joe's future self for assassination.","Action, Thriller, Science Fiction",Endgame Entertainment,United States of America,Rian Johnson,"Emily Brobst, Amy Le, Sylvia Jefferies, Ritchie Montgomery, David Jensen, Jay Amor, Jeff Daniels, Rhonda Floyd Aguillard, Kristyl Dawn Tift, Frank Brennan, Craig Johnson, Josh Perry, D.J. Mills, Nick Gomez, Cody Wood, James Landry Hébert, Noah Segan, Kevin Stillwell, Paul Dano, Pierce Gagnon, Emily Blunt, Sam Medina, Wayne Douglas Morgan, Joseph Gordon-Levitt, Brea Grant, Wayne Dehart, Kenneth Brown Jr., Dallas West, Jon Eyez, Bruce Willis, Piper Perabo, David Joseph Martinez, Thirl Haston, Garret Dillahunt, Marcus Hester, Jeff Chase, Kamden Beauchamp, Tracie Thoms, Adam Boyer, Robert Harvey, Xu Qing, Ian Patrick, Lauren Alexandra",/sNjL6SqErDBE8OUZlrDLkexfsCj.jpg,C1
730,730,2309,Star Wars: Episode III - Revenge of the Sith,1895,7.4,2005-05-17,140,The evil Darth Sidious enacts his final plan for unlimited power -- and the heroic Jedi Anakin Skywalker must choose a side.,"Adventure, Action, Science Fiction",Lucasfilm Ltd.,United States of America,George Lucas,"Kee Chan, Masa Yamaguchi, Steven Foy, Mike Savva, Rohan Nichol, Ahmed Best, Ross Beadman, David Stiff, Frank Oz, Paul Bateman, Chantal Harrison, Tim Gibbons, Axel Dench, Shaun R.L. King, Dean Mitchell, Orli Shoshan, Keisha Castle-Hughes, Katie Lucas, Robert Cope, Nina Fallon, David Bowers, Tux Akindoyeni, Rebecca Jackson Mendoza, Claudia Karvan, Pablo Hidalgo, Ian McDiarmid, Kenny Baker, Ali Keshavji, Anthony Reyna, Oliver Ford Davies, Julian Khazzouh, Matt Rowan, Natalie Portman, Anthony Daniels, Paul Spence, Samuel L. Jackson, David Acord, Lisa Shaunessy, Richard Stride, Warren Owens, Temuera Morrison, Paul Davies, Rob Coleman, Keira Wingate, Sandi Finlay, Coinneach Alexander, James Earl Jones, Marty Wetherill, Suzie Steen, Amanda Lucas, Hayden Christensen, Hayley Mooy, Paul James Nicholson, Denise Ream, Janet Lewin, Matt Sloan, Peter Mayhew, Jacqui Louez Schoorl, Blake Nickle, Joel Edgerton, Gervais Koffi, Bodie Taylor, Eliana Dona, Bai Ling, Christian Simpson, Lawrence Foster, Hamish Roxburgh, George Lucas, Aidan Barton, Genevieve O'Reilly, Philip Harvey, Christopher Kirby, Silas Carson, Matthew Wood, Christopher Lee, Kenji Oates, Bruce Spence, Christopher Rodriguez, Nick Gillard, Jett Lucas, Jerome St. John Blake, Aaliyah Williams, Mousy McCallum, Graeme Blundell, Ewan McGregor, Dominique Chionchio, Roger Guyett, Rena Owen, John M. Levin, Josh Canning, Robert M. Bouffard, Fay David, Wayne Pygram, Jay Laga'aia, Bonnie Piesse, Michael Kingma, Trisha Noble, Jimmy Smits, Amy Allen, Marton Csokas, John Knoll, Jeremy Bulloch, John Sigurdson, James Rowland, Jill Brooks, Kristy Wright, Goran D. Kleut, Ben Cooke, Caroline de Souza Correa, Malcolm Eager, Gene Bryant",/xfSAoBEm9MNBjmlNcDYLvLSMlnq.jpg,C1
731,731,2311,Red Eye,11460,6.4,2005-08-19,85,"An overnight flight to Miami quickly becomes a battle for survival when Lisa realizes her seatmate plans to use her as part of a chilling assassination plot against the Deputy Secretary of Homeland Security. If she refuses to cooperate, her own father will be killed. As the miles tick by, she's in a race against time to find a way to warn the potential victims before it's too late.","Thriller, Mystery",DreamWorks Pictures,United States of America,Wes Craven,"Amanda Young, Brian Cox, Laura Johnson, Mary Kathleen Gordon, Dane Farwell, Jayma Mays, Dey Young, Robert Pine, Colby Donaldson, Kyle Gallner, Carmen Gloria Pérez, Philip Pavel, Jack Scalia, Jeanine Jackson, Carl Gilliard, Cillian Murphy, Beth Toussaint, Monica McSwain, Brittany Oaks, Wes Craven, Suzie Plakson, Amber Mead, Jenny Wade, Adam Gobble, Jennie Baek, Angela Paton, Terry Press, Loren Lester, Rachel McAdams, Jim Lemley, Max Kasch, Megan Crawford",/j33szyBdJjrmnItyUgPBsqaBECE.jpg,C1
732,732,2313,Nocturnal Animals,340666,7.4,2016-11-04,117,"Susan Morrow receives a book manuscript from her ex-husband – a man she left 20 years earlier – asking for her opinion of his writing. As she reads, she is drawn into the fictional life of Tony Hastings, a mathematics professor whose family vacation turns violent.","Drama, Thriller",Focus Features,United States of America,Tom Ford,"Janet Song, Tonia Marie Rosée, Beth Ditto, Jake Gyllenhaal, Joshua D. Eads, Robert Aramayo, Piper Major, Alizee Gaillard, Evan Bittencourt, Peggy Fields Richardson, Imogen Waterhouse, Kerstin Lechner, Christopher Pinkalla, Michele Dunn, Armie Hammer, Graham Beckel, Evie Pree, Jonathan Fredrick, Michael Shannon, Michael Sheen, Errol Sack, Amanda Fields, Sydney Schafer, Franco Vega, Aaron Taylor-Johnson, Amy Adams, Isla Fisher, Brianna Barnes, Lori Jean Wilson, Carson Nicely, Neil Jackson, Lee Benton, Moose Ali Khan, Jack Wallace, Ellie Bamber, Bobbi Salvör Menuez, Zawe Ashton, Nick Hounslow, Karl Glusman, Jackie Zane, Laura Linney, Andrea Riseborough, Jena Malone, Kristin Bauer, Maria Zyrianova, Brian Stivale, Chelsea Taylor",/mdLDgQBD0va09npSQX5Zgo2evXM.jpg,C1
733,733,2315,Piranha 3D,43593,5.4,2010-08-20,88,"Each year the population of sleepy Lake Victoria, Arizona explodes from 5,000 to 50,000 residents for the annual Spring Break celebration. But then, an earthquake opens an underwater chasm, releasing an enormous swarm of ancient Piranha that have been dormant for thousands of years, now with a taste for human flesh. This year, there's something more to worry about than the usual hangovers and complaints from locals, a new type of terror is about to be cut loose on Lake Victoria.","Comedy, Horror",Atmosphere Entertainment MM,United States of America,Alexandre Aja,"Riley Steele, Brooklynn Proulx, Ryan McGonagle, Ving Rhames, Steven R. McQueen, Bonnie Morgan, Genevieve Alexandra, Richard Dreyfuss, Paul Scheer, Scarlett O'Neil, Chandra Bond, Eva Pepaj, Nicole Randall, Jessica Szohr, Shastina Eloff, Adam Scott, Christopher Lloyd, Sarah Wilson, Jerry O'Connell, Dina Meyer, Sage Ryan, Gianna Michaels, Eli Roth, Victoria Paege, J. Lyle, Chantel Gonsalves, Lilith Fury, Greg Nicotero, Rossie Cottrell, Jake Garber, Kelly Brook, Kym Stys, Devra Korwin, Devanny Pinn, Elisabeth Shue, Adel Marie Ruiz, Tatjana Bluchel, Jesse Pruett, Cody Longo, Bria Roberts, Heather Arthur, Ricardo Chavira, Ashlynn Brooke",/lMLS2OFBbNYMSB1ZbVp4q2S4zTU.jpg,B1
734,734,2317,Cowboys & Aliens,49849,5.6,2011-07-29,119,"A stranger stumbles into the desert town of Absolution with no memory of his past and a futuristic shackle around his wrist. With the help of mysterious beauty Ella and the iron-fisted Colonel Dolarhyde, he finds himself leading an unlikely posse of cowboys, outlaws, and Apache warriors against a common enemy from beyond this world in an epic showdown for survival.","Action, Science Fiction, Thriller, Western",DreamWorks Pictures,India,Jon Favreau,"Noah Ringer, Simon Choneska, Rex Rideout, Mo Brings Plenty, Chris Browning, Freddie Apache, Raoul Max Trujillo, Troy Gilbert, Harrison Ford, Chad Randall, Ana de la Reguera, Matthew Taylor, Cooper Taylor, Toby Huss, Sam Rockwell, Oliver Enjady, Scout Hendrickson, Clancy Brown, Lariat Geronimo, Calum Blaylock, Paul Dano, Hoyle Osborne, Daniel Craig, Jimmy Jatho, Gavin Grazer, Julio Cesar Cedillo, Paul Ortega, David O'Hara, Brian Duffy, Brendan Wayne, Abigail Spencer, Wyatt Russell, Robyn Simmons, Buck Taylor, Nathaniel Chee, Kenny Call, David Midthunder, Vonda Tso, Phillip Pike, Garret Noël, Walton Goggins, Adam Beach, Olivia Wilde, Keith Carradine, David Chee",/9uZsGCP4rvOHVGCpMpYq5gNCuNI.jpg,C1
735,735,2320,Sphere,10153,6.1,1998-02-13,134,"A spacecraft is discovered on the floor of the Pacific Ocean, presumed to be at least 300 years old and of alien origin. A crack team of scientists and experts is assembled and taken to the Habitat, a state-of-the-art underwater living environment, to investigate.","Science Fiction, Mystery, Thriller, Horror",Warner Bros. Pictures,United States of America,Barry Levinson,"Michael Keys Hall, Liev Schreiber, Queen Latifah, Bernard Hocke, Samuel L. Jackson, James Pickens Jr., Ralph Tabakin, Dustin Hoffman, Marga Gómez, Sharon Stone, Huey Lewis, Peter Coyote",/5IMr0L4BoONvN5i9kyVd0zGww3L.jpg,C1
736,736,2333,Dune,841,6.2,1984-12-14,137,"In the year 10,191, the most precious substance in the universe is the spice Melange. The spice extends life. The spice expands consciousness. The spice is vital to space travel.  The spice exists on only one planet in the entire universe, the vast desert planet Arrakis, also known as Dune.  Its native inhabitants, the Fremen, have long held a prophecy that a man would come, a messiah who would lead them to true freedom.","Action, Science Fiction, Adventure",The De Laurentiis Company,United States of America,David Lynch,"Alicia Witt, Ernesto Laguardia, Jack Nance, José Ferrer, Kyle MacLachlan, Kenneth McMillan, Siân Phillips, Honorato Magaloni, Brad Dourif, Humberto Elizondo, Ana Ofelia Murguía, Angélica Aragón, Leonardo Cimino, Molly Wryn, Ramón Menéndez, Margarita Sanz, Richard Jordan, Julieta Rosen, Linda Hunt, Ricardo Hill, Max von Sydow, David Lynch, Jacqueline Voltaire, Jürgen Prochnow, Patrick Stewart, Silvana Mangano, Paul L. Smith, Sean Young, Francesca Annis, Judd Omen, Virginia Madsen, Sting, José Luis García Mainou, Freddie Jones, Thomas Ebert, Dean Stockwell, Claudia Ramírez, Everett McGill, Danny Corkill, John Sabol",/ldugBX89jCQA9RRwfzRgX0gNpBc.jpg,C1
